,country,year,status,life_expectancy,adult_mortality,infant_deaths,percentage_expenditure,measles,bmi,under_five_death,hiv_aids,gdp,population,schooling,current_amount
1851,romania,2010,Developed,73.4,153.0,2,983.2518091,193,56.9,2.0,0.1,8297.483621,2246871.0,16.0,48728773.0
1852,romania,2011,Developed,74.3,139.0,2,10.32588862,4189,57.7,2.0,0.1,92.277825,2147528.0,16.0,61802076.0
1853,romania,2012,Developed,74.4,138.0,2,1078.358105,7450,58.4,2.0,0.1,8558.397659999999,25835.0,15.0,73189269.0
1854,romania,2013,Developed,74.6,138.0,2,1230.748231,1159,59.2,2.0,0.1,9585.266593,19983693.0,15.0,61889849.0
1855,romania,2014,Developed,74.8,135.0,2,1.576409172,59,59.9,2.0,0.1,12.277330000000001,1998979.0,15.0,76362837.0
1856,romania,2015,Developed,75.0,133.0,2,0.0,4,6.7,2.0,0.1,8958.788593000001,19815481.0,15.0,44974746.0
1857,rwanda,2000,Developing,48.3,426.0,34,18.41791804,2095,13.2,57.0,8.5,216.17274700000002,82573.0,7.0,38959162.0
1858,rwanda,2001,Developing,48.6,438.0,33,0.38825377200000005,896,13.7,54.0,8.1,21.569654,832946.0,7.0,74515896.0
1859,rwanda,2002,Developing,57.0,415.0,31,1.9659778,2738,14.1,50.0,8.0,196.59778,853625.0,7.0,94034276.0
1860,rwanda,2003,Developing,52.0,48.0,29,33.30286123,1064,14.5,46.0,8.1,212.6619491,868346.0,8.0,100654431.0
1861,rwanda,2004,Developing,53.4,397.0,26,31.93566186,386,14.9,42.0,7.7,236.9114381,8818438.0,8.0,101276671.0
1862,rwanda,2005,Developing,55.3,37.0,24,39.44666715,129,15.4,38.0,7.1,287.931877,8991735.0,9.0,151124562.0
1863,rwanda,2006,Developing,57.6,328.0,22,78.47020226,494,15.9,34.0,6.2,342.3656294,92658.0,9.0,160695674.0
1864,rwanda,2007,Developing,59.6,295.0,20,7.409771602999999,26,16.5,30.0,5.0,44.853339,944742.0,10.0,215131374.0
1865,rwanda,2008,Developing,68.0,282.0,18,0.661540371,6,17.1,28.0,3.7,5.668726400000001,978169.0,10.0,217755102.0
1866,rwanda,2009,Developing,61.0,288.0,17,9.165614959,5,17.7,25.0,2.8,539.1538211,9977446.0,10.0,289449800.0
1867,rwanda,2010,Developing,62.8,26.0,16,63.78723633,121,18.3,23.0,2.3,563.491487,1246842.0,10.0,312563065.0
1868,rwanda,2011,Developing,63.8,247.0,14,9.074569426,31,18.9,20.0,1.3,617.3176480000001,151671.0,10.0,353646817.0
1869,rwanda,2012,Developing,64.6,239.0,13,9.774676411,75,19.5,18.0,0.7,678.7969730000001,1788853.0,11.0,354089028.0
1870,rwanda,2013,Developing,65.2,233.0,12,11.71090655,17,2.1,17.0,0.5,688.8768557,1165151.0,11.0,326485180.0
1871,rwanda,2014,Developing,65.7,23.0,12,7.549797237999999,10,2.8,16.0,0.4,76.5699517,11345357.0,11.0,344186649.0
1872,rwanda,2015,Developing,66.1,227.0,11,0.0,1,21.4,15.0,0.4,71.34839699999999,11629553.0,11.0,430573791.0
1873,samoa,2000,Developing,72.0,18.0,0,21.2543002,0,65.6,0.0,0.1,154.68923,17461.0,12.0,1427000.0
1874,samoa,2001,Developing,75.0,175.0,0,199.4118322,0,66.5,0.0,0.1,1555.47451,175566.0,12.0,2700000.0
1875,samoa,2002,Developing,76.0,174.0,0,208.1688437,0,67.4,0.0,0.1,1631.41727,176582.0,12.0,2650000.0
1876,samoa,2003,Developing,79.0,169.0,0,24.99717134,0,68.2,0.0,0.1,197.29417,177662.0,12.0,2724000.0
1877,samoa,2004,Developing,71.4,162.0,0,310.6117683,0,68.9,0.0,0.1,2351.33814,178781.0,12.0,2586000.0
1878,samoa,2005,Developing,71.6,16.0,0,287.4671305,0,69.7,0.0,0.1,2571.262348,179929.0,13.0,1892538.0
1879,samoa,2006,Developing,72.0,153.0,0,40.22855669,0,7.3,0.0,0.1,287.963899,18194.0,13.0,1777606.0
1880,samoa,2007,Developing,72.2,149.0,0,47.73638191,0,7.9,0.0,0.1,322.543121,182286.0,13.0,2389267.0
1881,samoa,2008,Developing,72.5,146.0,0,47.35260547,0,71.4,0.0,0.1,359.82223,183526.0,13.0,1955503.0
1882,samoa,2009,Developing,76.0,172.0,0,42.12368374,0,72.0,0.0,0.1,335.112838,184826.0,13.0,2232000.0
1883,samoa,2010,Developing,72.6,144.0,0,434.79406789999996,8,72.5,0.0,0.1,3453.4874340000006,18625.0,13.0,4422169.0
1884,samoa,2011,Developing,73.0,139.0,0,558.7206486,0,72.9,0.0,0.1,3942.9827,187665.0,13.0,2131587.0
1885,samoa,2012,Developing,73.2,136.0,0,492.0552263,1,73.4,0.0,0.1,4234.554443,189194.0,13.0,1576311.0
1886,samoa,2013,Developing,73.6,131.0,0,698.3522786,0,73.8,0.0,0.1,4219.6512299999995,19757.0,13.0,2308863.0
1887,samoa,2014,Developing,73.8,128.0,0,660.2777923,0,74.3,0.0,0.1,4178.973368999999,19229.0,13.0,1696402.0
1888,samoa,2015,Developing,74.0,125.0,0,0.0,0,74.7,0.0,0.1,4149.363444,193759.0,13.0,1899329.0
1889,saotomeandprincipe,2000,Developing,62.6,224.0,0,0.0,0,2.7,0.0,1.5,,13866.0,9.0,45000.0
1890,saotomeandprincipe,2001,Developing,62.8,225.0,0,3.841228575,0,21.1,0.0,1.5,51.216381,141622.0,9.0,964621.0
1891,saotomeandprincipe,2002,Developing,63.1,226.0,0,50.80181435,0,21.7,0.0,1.4,555.8185378,144889.0,10.0,353399.0
1892,saotomeandprincipe,2003,Developing,63.4,225.0,0,86.42744056,0,22.2,0.0,1.6,649.342153,148372.0,10.0,1369026.0
1893,saotomeandprincipe,2004,Developing,63.8,224.0,0,9.013493879,0,22.8,0.0,1.6,693.345683,151969.0,10.0,2105843.0
1894,saotomeandprincipe,2005,Developing,64.3,222.0,0,10.8139134,0,23.4,0.0,1.6,81.86157,15563.0,10.0,885839.0
1895,saotomeandprincipe,2006,Developing,64.7,22.0,0,47.08931143,0,24.0,0.0,1.2,843.89447,159328.0,10.0,1629071.0
1896,saotomeandprincipe,2007,Developing,65.1,217.0,0,49.93698173,0,24.7,0.0,1.2,894.927988,16311.0,10.0,710526.0
1897,saotomeandprincipe,2008,Developing,65.4,215.0,0,62.856586300000004,0,25.4,0.0,0.9,1126.46212,166913.0,10.0,18412459.0
1898,saotomeandprincipe,2009,Developing,65.8,21.0,0,11.13608747,0,26.2,0.0,0.9,199.57146,17813.0,10.0,1227697.0
1899,saotomeandprincipe,2010,Developing,66.2,24.0,0,63.04032682,0,26.9,0.0,0.5,1129.7549609999999,174776.0,11.0,1209619.0
1900,saotomeandprincipe,2011,Developing,66.6,198.0,0,7.495401346,0,27.7,0.0,0.5,134.326189,1788.0,11.0,701849.0
1901,saotomeandprincipe,2012,Developing,66.9,194.0,0,8.198047581,0,28.5,0.0,0.5,138.949959,182889.0,11.0,1492200.0
1902,saotomeandprincipe,2013,Developing,67.1,192.0,0,200.66009880000001,0,29.3,0.0,0.2,1619.532678,18745.0,11.0,611125.0
1903,saotomeandprincipe,2014,Developing,67.3,191.0,0,225.73077510000002,0,3.1,0.0,0.2,1821.878734,191266.0,11.0,933471.0
1904,saotomeandprincipe,2015,Developing,67.5,19.0,0,0.0,0,3.9,0.0,0.2,1624.6396300000001,195553.0,11.0,415772.0
1905,saudiarabia,2002,Developing,72.9,15.0,10,688.0972667000001,311,57.7,11.0,0.1,8655.311531,,12.0,648000.0
1906,saudiarabia,2003,Developing,73.0,13.0,9,832.3688708,1208,58.5,11.0,0.1,9567.458284999999,,12.0,128000.0
1907,saudiarabia,2004,Developing,73.1,12.0,9,816.4795082,1880,59.4,11.0,0.1,11138.8746,,12.0,365622.0
1908,saudiarabia,2005,Developing,73.1,11.0,9,1117.048134,373,6.2,10.0,0.1,13739.82945,,12.0,2543964.0
1909,saudiarabia,2006,Developing,73.2,1.0,9,1395.4549650000001,807,6.9,10.0,0.1,15334.66994,,13.0,2993197.0
1910,saudiarabia,2007,Developing,73.2,99.0,9,1307.8900199999998,4648,61.6,10.0,0.1,16472.1665,,13.0,1276575.0
1911,saudiarabia,2008,Developing,73.3,98.0,9,15.50666857,158,62.4,10.0,0.1,237.83234,,13.0,832905.0
1912,saudiarabia,2009,Developing,73.4,97.0,8,117.92279979999999,82,63.1,10.0,0.1,1694.2931,,13.0,735155.0
1913,saudiarabia,2010,Developing,73.7,94.0,8,1197.946328,334,63.9,9.0,0.1,19259.58726,,13.0,994136.0
1914,saudiarabia,2011,Developing,73.9,92.0,8,173.5755595,362,64.7,9.0,0.1,2377.74739,,14.0,3180221.0
1915,saudiarabia,2012,Developing,74.1,9.0,8,196.3808305,294,65.6,9.0,0.1,2533.9462,,15.0,1923410.0
1916,saudiarabia,2013,Developing,74.3,89.0,8,2047.113102,1164,66.4,9.0,0.1,24934.386140000002,,15.0,1461144.0
1917,saudiarabia,2014,Developing,74.4,88.0,7,2017.6431309999998,154,67.3,9.0,0.1,24575.433999999997,,16.0,713504.0
1918,saudiarabia,2015,Developing,74.5,88.0,7,0.0,219,68.2,8.0,0.1,2732.86172,,16.0,201100.0
1919,senegal,2000,Developing,57.5,25.0,27,5.397368532000001,5839,17.5,50.0,0.5,473.45338,988452.0,5.0,37412244.0
1920,senegal,2001,Developing,57.9,251.0,26,6.064221202000001,24789,17.9,49.0,0.6,481.287397,1134497.0,5.0,75429760.0
1921,senegal,2002,Developing,58.4,252.0,25,49.73511396,18184,18.3,47.0,0.7,513.2622700000001,1396861.0,6.0,83307841.0
1922,senegal,2003,Developing,59.0,251.0,25,62.21977893,1519,18.7,44.0,0.7,642.7663113,16799.0,6.0,105592635.0
1923,senegal,2004,Developing,59.7,247.0,24,66.02236299,31,19.1,42.0,0.7,733.581811,1955944.0,6.0,109061796.0
1924,senegal,2005,Developing,65.0,242.0,23,96.03725103,0,19.5,40.0,0.7,773.8698713,11251266.0,6.0,101525746.0
1925,senegal,2006,Developing,61.3,236.0,23,10.43022617,3,19.9,38.0,0.7,89.838296,11556763.0,7.0,103541345.0
1926,senegal,2007,Developing,62.1,23.0,22,8.309152927000001,11,2.3,36.0,0.7,95.3978522,11873557.0,7.0,113793260.0
1927,senegal,2008,Developing,62.8,225.0,22,1.08833088,6,2.8,34.0,0.6,11.336780000000001,1223957.0,7.0,155458422.0
1928,senegal,2009,Developing,63.5,219.0,21,1.177477677,999,21.2,33.0,0.5,12.566464,1255917.0,8.0,182906954.0
1929,senegal,2010,Developing,64.3,212.0,21,1.020071763,428,21.7,32.0,0.4,11.631377,12916229.0,8.0,779744416.0
1930,senegal,2011,Developing,64.9,26.0,20,1.4310516640000002,18,22.2,31.0,0.4,18.25321,13391.0,8.0,281113572.0
1931,senegal,2012,Developing,65.6,2.0,20,10.20659464,46,22.7,29.0,0.4,136.4518,1373513.0,8.0,302471876.0
1932,senegal,2013,Developing,66.0,196.0,20,11.8385319,17,23.2,28.0,0.3,148.912351,141232.0,9.0,328654381.0
1933,senegal,2014,Developing,66.4,192.0,19,12.80528533,32,23.8,27.0,0.3,152.443873,14546111.0,9.0,393805952.0
1934,senegal,2015,Developing,66.7,188.0,19,0.0,58,24.3,26.0,0.3,98.7256145,14976994.0,10.0,436860828.0
1935,serbia,2000,Developing,72.6,141.0,1,11.85928108,38,51.2,2.0,0.1,87.1365252,7516346.0,13.0,77954980.0
1936,serbia,2001,Developing,73.1,135.0,1,222.5065705,35,51.7,1.0,0.1,1634.87561,753433.0,13.0,152377618.0
1937,serbia,2002,Developing,72.9,133.0,1,292.6142378,63,52.2,1.0,0.1,2149.9944,7496522.0,13.0,179157196.0
1938,serbia,2003,Developing,73.0,134.0,1,389.75152119999996,15,52.8,1.0,0.1,2832.49652,748591.0,13.0,181486535.0
1939,serbia,2004,Developing,73.0,134.0,1,462.7076756,11,53.3,1.0,0.1,3331.228766,7463157.0,13.0,167539175.0
1940,serbia,2005,Developing,73.0,135.0,1,503.11159469999996,2,53.9,1.0,0.1,3528.1318,744769.0,13.0,139161161.0
1941,serbia,2006,Developing,73.6,133.0,1,541.8243468,2,54.5,1.0,0.1,4129.758741,7411569.0,13.0,151668913.0
1942,serbia,2007,Developing,73.8,132.0,1,772.8700352999999,201,55.1,1.0,0.1,5458.121718,7381579.0,14.0,146635999.0
1943,serbia,2008,Developing,74.0,132.0,1,96.33237912,2,55.8,1.0,0.1,671.773913,735222.0,14.0,108265955.0
1944,serbia,2009,Developing,74.1,131.0,1,820.8109097999999,1,56.4,1.0,0.1,5821.35397,73287.0,14.0,105331281.0
1945,serbia,2010,Developing,74.4,128.0,1,774.4396617000001,20,57.0,1.0,0.1,5411.87744,7291436.0,14.0,113204375.0
1946,serbia,2011,Developing,74.6,127.0,1,915.3190791000001,370,57.7,1.0,0.1,6423.291783,723499.0,14.0,112342345.0
1947,serbia,2012,Developing,74.9,126.0,1,742.5109709,0,58.3,1.0,0.1,5659.3824,719977.0,14.0,81949629.0
1948,serbia,2013,Developing,75.3,122.0,1,880.6403367,1,58.9,1.0,0.1,6353.826383,7164132.0,14.0,76630836.0
1949,serbia,2014,Developing,75.4,123.0,1,8.617208431,37,59.4,1.0,0.1,62.173221,713576.0,14.0,75712418.0
1950,serbia,2015,Developing,75.6,121.0,1,0.0,383,6.0,1.0,0.1,5237.255334,795383.0,14.0,56199209.0
1951,seychelles,2000,Developing,71.8,188.0,0,601.7608115,0,27.1,0.0,0.1,7578.85153,81131.0,12.0,270000.0
1952,seychelles,2001,Developing,72.0,187.0,0,643.7035752,0,27.6,0.0,0.1,7663.1378,8122.0,12.0,159715.0
1953,seychelles,2002,Developing,72.1,186.0,0,562.3601848,0,28.1,0.0,0.1,8331.261997,83723.0,12.0,140643.0
1954,seychelles,2003,Developing,72.1,185.0,0,843.1186662,0,28.7,0.0,0.1,8524.961236,82781.0,12.0,161827.0
1955,seychelles,2004,Developing,72.1,186.0,0,12.94324581,0,29.2,0.0,0.1,1176.65871,82475.0,12.0,235222.0
1956,seychelles,2005,Developing,72.2,185.0,0,21.465313199999997,0,3.1,0.0,0.1,1192.5174,82858.0,12.0,8749502.0
1957,seychelles,2006,Developing,72.2,185.0,0,102.373909,10,3.7,0.0,0.1,1214.39987,846.0,13.0,935142.0
1958,seychelles,2007,Developing,72.2,185.0,0,916.4741775,1,31.2,0.0,0.1,12154.829940000001,8533.0,13.0,723750.0
1959,seychelles,2008,Developing,72.2,184.0,0,701.8526364,0,31.8,0.0,0.1,11122.8627,86956.0,13.0,246126.0
1960,seychelles,2009,Developing,72.3,182.0,0,75.22565820000001,0,32.4,0.0,0.1,976.9566,87298.0,13.0,416861.0
1961,seychelles,2010,Developing,72.4,18.0,0,16.49232317,0,33.5,0.0,0.1,184.68447,8977.0,13.0,273219.0
1962,seychelles,2011,Developing,72.6,177.0,0,1121.475547,0,34.2,0.0,0.1,12189.9516,87441.0,13.0,1657027.0
1963,seychelles,2012,Developing,72.7,174.0,0,177.2633961,0,34.8,0.0,0.1,12845.17363,8833.0,14.0,993189.0
1964,seychelles,2013,Developing,72.9,172.0,0,1521.672751,0,35.5,0.0,0.1,15687.34795,89949.0,14.0,954721.0
1965,seychelles,2014,Developing,73.0,17.0,0,151.1045552,0,36.2,0.0,0.1,1557.77892,91359.0,13.0,552882.0
1966,seychelles,2015,Developing,73.2,168.0,0,0.0,0,37.4,0.0,0.1,1539.464,93419.0,14.0,917394.0
1967,sierraleone,2000,Developing,39.0,533.0,29,20.39568283,3575,17.2,48.0,1.2,139.3147734,4564297.0,7.0,32277333.0
1968,sierraleone,2001,Developing,41.0,519.0,30,33.34691455,649,17.5,48.0,1.5,227.779471,4739147.0,7.0,106144108.0
1969,sierraleone,2002,Developing,48.0,513.0,30,36.59114895,568,17.9,48.0,1.7,249.939542,4957216.0,7.0,100898075.0
1970,sierraleone,2003,Developing,41.5,57.0,30,38.61473209,586,18.4,47.0,1.9,263.7618312,5199549.0,7.0,105023335.0
1971,sierraleone,2004,Developing,42.3,496.0,30,38.52454761,7,18.8,47.0,2.1,263.14581699999997,5439695.0,8.0,62700995.0
1972,sierraleone,2005,Developing,43.3,48.0,30,42.08892911,29,19.2,47.0,2.2,287.6891942,5658379.0,8.0,48357934.0
1973,sierraleone,2006,Developing,44.3,464.0,30,38.00075788,33,19.7,46.0,2.2,322.313468,5848692.0,8.0,45642478.0
1974,sierraleone,2007,Developing,45.3,45.0,29,45.57108889,0,2.2,45.0,2.2,358.8274716,615417.0,8.0,38629871.0
1975,sierraleone,2008,Developing,46.2,441.0,29,5.379606465,44,2.7,44.0,1.9,46.375917799999996,6165372.0,8.0,32365481.0
1976,sierraleone,2009,Developing,47.1,433.0,28,49.837126700000006,31,21.2,42.0,1.7,394.5932439,63126.0,9.0,51605644.0
1977,sierraleone,2010,Developing,48.1,424.0,27,5.347717533,1089,21.7,40.0,1.6,45.128417999999996,645872.0,9.0,56585382.0
1978,sierraleone,2011,Developing,48.9,418.0,26,54.665917500000006,1865,22.2,38.0,1.3,445.525,6611692.0,9.0,64255986.0
1979,sierraleone,2012,Developing,49.7,411.0,25,54.56033696,678,22.7,35.0,0.9,561.8984239,676613.0,9.0,46423134.0
1980,sierraleone,2013,Developing,54.0,47.0,23,1.321464076,15,23.3,33.0,0.8,71.8186998,692279.0,9.0,39543779.0
1981,sierraleone,2014,Developing,48.1,463.0,23,1.4432863530000002,1006,23.8,32.0,0.6,78.4394757,779162.0,10.0,53171529.0
1982,sierraleone,2015,Developing,51.0,413.0,22,0.0,607,24.4,30.0,0.5,587.538233,723725.0,10.0,292835330.0
1983,singapore,2000,Developed,78.3,78.0,0,1855.8288059999998,141,28.5,0.0,0.1,23792.677000000003,,13.0,19590.0
1984,singapore,2004,Developed,79.7,71.0,0,204.2481892,96,29.9,0.0,0.1,2745.27136,,13.0,43088.0
1985,singapore,2005,Developed,82.0,69.0,0,2356.731479,33,3.2,0.0,0.1,29869.85398,,13.0,683000.0
1986,singapore,2006,Developed,87.0,66.0,0,2639.376955,23,3.5,0.0,0.1,33579.85948,,14.0,436365.0
1987,singapore,2007,Developed,81.1,65.0,0,3082.973535,15,3.9,0.0,0.1,39223.58187,,14.0,7660577.0
1988,singapore,2008,Developed,81.4,64.0,0,3404.1309899999997,18,31.2,0.0,0.1,39721.4818,,14.0,6675571.0
1989,singapore,2009,Developed,81.7,62.0,0,462.9306986,16,31.5,0.0,0.1,38577.55822,,14.0,8341778.0
1990,singapore,2010,Developed,82.0,61.0,0,4540.5437520000005,50,31.8,0.0,0.1,46569.67951,,15.0,1961441.0
1991,singapore,2011,Developed,82.2,6.0,0,638.0001097,148,32.1,0.0,0.1,53166.67581,,15.0,2198721.0
1992,singapore,2012,Developed,82.5,59.0,0,6041.858981,42,32.4,0.0,0.1,54431.16199,,15.0,1589051.0
1993,singapore,2013,Developed,82.7,57.0,0,714.3441018999999,138,32.7,0.0,0.1,5629.1891399999995,,15.0,913177.0
1994,singapore,2014,Developed,82.9,56.0,0,7971.646361,0,32.9,0.0,0.1,56336.7234,,15.0,1040838.0
1995,singapore,2015,Developed,83.1,55.0,0,0.0,0,33.2,0.0,0.1,53629.737460000004,,15.0,471391.0
1996,slovenia,2000,Developed,76.0,122.0,0,161.4473853,0,51.2,0.0,0.1,1227.73677,1988925.0,15.0,2579000.0
1997,slovenia,2001,Developed,76.2,124.0,0,196.3026243,0,51.8,0.0,0.1,1479.29634,19926.0,15.0,12803153.0
1998,slovenia,2002,Developed,76.6,117.0,0,1617.473418,0,52.3,0.0,0.1,11814.9994,199453.0,16.0,10183552.0
1999,slovenia,2003,Developed,76.5,119.0,0,203.3252124,0,52.9,0.0,0.1,1488.47154,1995733.0,16.0,10110625.0
2000,slovenia,2004,Developed,77.2,113.0,0,235.37852809999998,0,53.5,0.0,0.1,1726.9151,199712.0,17.0,8326776.0
2001,slovenia,2005,Developed,77.5,14.0,0,2503.714258,0,54.1,0.0,0.1,18169.1891,2474.0,16.0,11423802.0
2002,slovenia,2006,Developed,78.1,17.0,0,2724.17807,0,54.7,0.0,0.1,19726.1265,26868.0,17.0,10462000.0
2003,slovenia,2007,Developed,78.3,12.0,0,3256.724028,0,55.2,0.0,0.1,23841.317919999998,218122.0,17.0,9612000.0
2004,slovenia,2008,Developed,78.9,96.0,0,392.95885360000005,0,55.8,0.0,0.1,2751.8127,221316.0,17.0,5213000.0
2005,slovenia,2009,Developed,79.1,9.0,0,3505.389434,0,56.4,0.0,0.1,24633.79785,239669.0,17.0,5536460.0
2006,slovenia,2010,Developed,79.5,87.0,0,3187.496219,2,57.0,0.0,0.1,23437.4722,248583.0,17.0,4593422.0
2007,slovenia,2011,Developed,79.8,84.0,0,3343.0262190000003,22,57.6,0.0,0.1,24985.24827,252843.0,17.0,4844558.0
2008,slovenia,2012,Developed,82.0,81.0,0,3283.024864,2,58.2,0.0,0.1,22486.47167,257159.0,17.0,3793895.0
2009,slovenia,2013,Developed,85.0,78.0,0,259.7786785,1,58.9,0.0,0.1,2315.31799,259953.0,17.0,3086817.0
2010,slovenia,2014,Developed,87.0,76.0,0,31.13492794,52,59.5,0.0,0.1,242.67286000000001,26198.0,18.0,7086959.0
2011,slovenia,2015,Developed,88.0,74.0,0,0.0,18,6.1,0.0,0.1,2729.8638300000002,263531.0,17.0,1234018.0
2012,solomonislands,2000,Developing,65.8,235.0,0,4.24926073,0,37.9,0.0,0.1,154.518572,41269.0,7.0,1045000.0
2013,solomonislands,2001,Developing,66.2,227.0,0,325.1114746,0,38.7,0.0,0.1,944.8168400000001,423853.0,7.0,224000.0
2014,solomonislands,2002,Developing,66.5,22.0,0,156.2847968,0,39.6,0.0,0.1,784.9562874,435262.0,7.0,369000.0
2015,solomonislands,2003,Developing,66.8,215.0,0,16.83170578,0,4.4,0.0,0.1,744.7657422999999,446769.0,8.0,461200.0
2016,solomonislands,2004,Developing,67.1,29.0,0,195.52594169999998,0,41.3,0.0,0.1,818.442619,458324.0,8.0,144000.0
2017,solomonislands,2005,Developing,67.4,24.0,0,25.31155956,0,42.1,0.0,0.1,88.87485799999999,469885.0,8.0,342157.0
2018,solomonislands,2006,Developing,67.6,2.0,0,240.4851202,0,43.0,0.0,0.1,948.6592511,481422.0,8.0,338281.0
2019,solomonislands,2007,Developing,67.6,2.0,0,28.90135229,0,43.8,0.0,0.1,146.931125,49294.0,9.0,540790.0
2020,solomonislands,2008,Developing,68.0,193.0,0,19.74929219,0,44.7,0.0,0.1,125.79167,54477.0,9.0,313189.0
2021,solomonislands,2009,Developing,68.1,192.0,0,244.3976438,0,45.5,0.0,0.1,1158.282672,51679.0,9.0,273500.0
2022,solomonislands,2010,Developing,68.3,188.0,0,29.5207994,0,46.4,0.0,0.1,1272.44825,52779.0,9.0,517000.0
2023,solomonislands,2011,Developing,68.5,186.0,0,229.6687488,0,47.2,0.0,0.1,1642.837974,539614.0,9.0,773050.0
2024,solomonislands,2012,Developing,68.7,184.0,0,247.9492284,0,48.1,0.0,0.1,1858.689868,551531.0,9.0,1793974.0
2025,solomonislands,2013,Developing,68.8,182.0,0,24.73328608,0,48.9,0.0,0.1,188.5159,563513.0,10.0,2275979.0
2026,solomonislands,2014,Developing,68.8,183.0,0,3.718438799,0,49.7,0.0,0.1,29.652621999999997,57554.0,10.0,3646051.0
2027,solomonislands,2015,Developing,69.2,177.0,0,0.0,0,5.5,0.0,0.1,1922.41388,587482.0,10.0,1197082.0
2028,somalia,2000,Developing,55.0,355.0,45,0.0,3965,17.8,74.0,0.8,,,,13916302.0
2029,somalia,2001,Developing,57.0,352.0,46,0.0,3571,18.2,75.0,0.8,,,,38970245.0
2030,somalia,2002,Developing,58.0,348.0,47,0.0,9559,18.6,77.0,0.9,,,,61304659.0
2031,somalia,2003,Developing,51.1,344.0,48,0.0,8257,19.0,78.0,0.9,,,,64754148.0
2032,somalia,2004,Developing,51.2,341.0,49,0.0,12008,19.4,80.0,0.9,,,,64862825.0
2033,somalia,2005,Developing,51.6,334.0,50,0.0,0,19.8,82.0,0.9,,,,82519355.0
2034,somalia,2006,Developing,51.5,337.0,51,0.0,7,2.2,83.0,0.9,,,,184311107.0
2035,somalia,2007,Developing,51.5,34.0,52,0.0,1149,2.7,84.0,0.9,,,,225529693.0
2036,somalia,2008,Developing,51.9,336.0,52,0.0,1081,21.1,84.0,0.9,,,,518476088.0
2037,somalia,2009,Developing,52.2,335.0,52,0.0,13,21.5,84.0,0.8,,,,838030604.0
2038,somalia,2010,Developing,52.4,336.0,52,0.0,115,22.0,83.0,0.8,,,,253491449.0
2039,somalia,2011,Developing,53.1,329.0,51,0.0,17298,22.4,82.0,0.8,,,,452181881.0
2040,somalia,2012,Developing,53.1,336.0,51,0.0,9983,22.9,82.0,0.8,,,,821553161.0
2041,somalia,2013,Developing,54.2,318.0,51,0.0,3173,23.3,81.0,0.8,47.5432354,,,884884012.0
2042,somalia,2014,Developing,54.3,321.0,51,0.0,10229,23.8,80.0,0.8,417.89142999999996,,,701415107.0
2043,somalia,2015,Developing,55.0,312.0,50,0.0,7497,24.3,80.0,0.7,426.98537000000005,,,477457062.0
2044,southafrica,2000,Developing,57.3,397.0,51,45.96380839,1459,4.1,73.0,21.3,337.2253,44896856.0,13.0,56824329.0
2045,southafrica,2001,Developing,56.0,429.0,52,365.2585722,1166,4.9,76.0,24.0,2681.781,45312937.0,13.0,146013537.0
2046,southafrica,2002,Developing,54.9,459.0,54,346.53160069999996,1043,41.6,79.0,26.6,2518.398261,45855483.0,13.0,228848889.0
2047,southafrica,2003,Developing,54.0,485.0,55,519.1563781000001,244,42.2,82.0,28.9,3775.68275,46418194.0,13.0,197495275.0
2048,southafrica,2004,Developing,53.7,497.0,55,622.043809,830,42.9,83.0,29.7,4863.51688,4718.0,13.0,243168908.0
2049,southafrica,2005,Developing,53.8,498.0,55,709.3170967,615,43.6,84.0,29.5,5414.634325999999,476667.0,13.0,283767421.0
2050,southafrica,2006,Developing,54.0,496.0,54,732.1255305,81,44.3,82.0,28.1,5631.73485,4823384.0,13.0,356441201.0
2051,southafrica,2007,Developing,54.5,486.0,51,805.490079,31,45.0,79.0,26.4,6125.39984,48883845.0,13.0,604076031.0
2052,southafrica,2008,Developing,55.3,473.0,50,780.0336423,39,45.7,75.0,23.5,5786.59972,49557573.0,13.0,689563564.0
2053,southafrica,2009,Developing,56.5,449.0,46,782.5987144,5857,46.4,70.0,19.0,5888.6284,5255813.0,13.0,1092528781.0
2054,southafrica,2010,Developing,58.0,428.0,43,1038.885632,12499,47.2,62.0,11.0,7362.761390000001,5979432.0,13.0,1037935449.0
2055,southafrica,2011,Developing,58.9,413.0,43,123.753335,92,47.9,58.0,8.5,849.9542240000001,51729345.0,13.0,1055843226.0
2056,southafrica,2012,Developing,59.2,48.0,43,1089.954838,32,48.7,56.0,7.6,7548.163698,5256516.0,13.0,1083088633.0
